# Tiger Style tidy baseline — see docs/plans/001-*.md item 2. Only
# shrinks: a listed function/file that grows past its recorded count fails tidy.
src/tui/widgets/split_text.zig|line_length|-|3
src/tui/widgets/split_text.zig|missing_header|-|1
src/tui/widgets/splitpane.zig|line_length|-|6
src/tui/widgets/status_grid.zig|function_length|render|79
src/tui/widgets/status_grid.zig|line_length|-|1
src/tui/widgets/statusbar.zig|line_length|-|1
src/tui/widgets/stopwatch.zig|line_length|-|1
src/tui/widgets/stream_graph.zig|function_length|render|155
src/tui/widgets/stream_graph.zig|line_length|-|2
src/tui/widgets/streaming_table.zig|line_length|-|5
src/tui/widgets/streaming_table.zig|missing_header|-|1
src/tui/widgets/sunburst_chart.zig|line_length|-|4
src/tui/widgets/table.zig|line_length|-|5
src/tui/widgets/taskrunner.zig|function_length|render|124
src/tui/widgets/taskrunner.zig|missing_header|-|1
src/tui/widgets/terminal.zig|line_length|-|1
src/tui/widgets/terminal.zig|missing_header|-|1
src/tui/widgets/textarea.zig|function_length|render|124
src/tui/widgets/textarea.zig|line_length|-|5
src/tui/widgets/textarea.zig|missing_header|-|1
src/tui/widgets/theme_editor.zig|line_length|-|6
src/tui/widgets/theme_editor.zig|missing_header|-|1
src/tui/widgets/timeline.zig|line_length|-|1
src/tui/widgets/timeseries.zig|function_length|render|185
src/tui/widgets/timeseries.zig|line_length|-|15
src/tui/widgets/timeseries.zig|time_usage|-|1
src/tui/widgets/toast_manager.zig|function_length|render|118
src/tui/widgets/toast_manager.zig|line_length|-|1
src/tui/widgets/toast_manager.zig|missing_header|-|1
src/tui/widgets/toggle_switch.zig|function_length|render|107
src/tui/widgets/toggle_switch.zig|line_length|-|1
src/tui/widgets/toggle_switch.zig|missing_header|-|1
src/tui/widgets/tooltip.zig|line_length|-|10
src/tui/widgets/tree.zig|function_length|render|88
src/tui/widgets/tree.zig|missing_header|-|1
src/tui/widgets/treemap.zig|line_length|-|9
src/tui/widgets/treetable.zig|function_length|render|118
src/tui/widgets/treetable.zig|line_length|-|4
src/tui/widgets/violin_plot.zig|function_length|render|209
src/tui/widgets/violin_plot.zig|function_length|renderConstantCase|97
src/tui/widgets/violin_plot.zig|line_length|-|9
src/tui/widgets/virtuallist.zig|line_length|-|2
src/tui/widgets/virtuallist.zig|missing_header|-|1
src/tui/widgets/virtualtable.zig|line_length|-|2
src/tui/widgets/waterfall_chart.zig|function_length|render|232
src/tui/widgets/waterfall_chart.zig|line_length|-|4
src/tui/widgets/websocket.zig|function_length|render|125
src/tui/widgets/websocket.zig|line_length|-|5
src/tui/widgets/websocket.zig|missing_header|-|1
src/tui/widgets/websocket.zig|time_usage|-|2
src/tui/widgets/wizard.zig|line_length|-|1
src/tui/widgets/wordcloud.zig|function_length|render|129
src/tui/widgets/wordcloud.zig|line_length|-|2
src/tui/workspace.zig|function_length|computeRects|147
src/tui/workspace.zig|line_length|-|2
src/undo_middleware.zig|function_length|UndoStore|130
src/validation.zig|function_length|regex|73
src/validation.zig|line_length|-|2
src/validation.zig|time_usage|-|8
